label,message,length
0,nothing lor bit bored dun u go home early 2 sleep today,77
0,time tell friend around,47
0,yes fine love safe,42
0,thanks chikku gud nyt,29
0,xy ur car u picking,37
0,thanx 4 time weåõve spent 2geva bin mint ur baby want u xxxx,86
0,yo way could pick something tonight,47
0,ve sent send,33
0,fine simply sitting,23
0,thts god s gift bird human hav natural gift frm god,67
0,coming day class,32
0,im done studyn library,31
0,ok u enjoy ur show,25
0,anything,11
0,wuld without baby thought alone mite break donåõt wan na go crazy everyboy need lady xxxxxxxx,129
0,wat s dear sleeping ah,33
0,hi test lt gt rd,30
0,2 student solved cat question xam 532 lt gt 924 lt gt 863 lt gt 725 tell answer u r brilliant 1thingi got answr,183
0,yo know anyone lt gt otherwise able buy liquor guy flaked right nt get hold somebody 4 loko night,156
0,yup n fren lor m meeting fren 730,47
0,yeah got one lined u,32
0,stop wondering wow ever going stop tming tm whenever want mine laugh,137
0,lol yep yesterday already got fireplace another icon sitting,101
0,hey ve booked pilate yoga lesson already haha,59
0,ok happen behave like,43
1,1 new message please call 08712400200,48
0,supervisor find 4 one lor thk student havent ask yet tell u aft ask,95
0,hello news job making wait fifth week yeah im woozles weasel exeter still home 3,142
0,message responce happend,38
1,currently message awaiting collection collect message call 08718723815,100
0,hey babe sorry nt get sooner gary come fix cause think know nt go far ptbo say cost lt gt buck nt know might cheaper find someone nt second hand machine right let know want babe,327
0,make 3 4 fuck sake x,29
0,leave u always ignorant,36
0,nope ll b going 2 sch fri quite early lor co mys si got paper da morn,87
0,bruce b down amp fletcher,35
0,said would woke,62
0,hey free call,32
0,tell who pls,24
1,urgent mobile awarded å£1500 bonus caller prize 27603 final attempt 2 contact u call 08714714011,120
0,think might give miss teaching til twelve lecture two damn working thing,112
0,id check s like 1 bowl worth left,57
0,yes many sweet,26
0,would m still cozy exhausted last nightnobody went school work everything closed,110
1,u secret admirer reveal think u r special call 09065174042 opt reply reveal stop 150 per msg recd cust care 07821230901,147
0,buzzzz grin buzz as buzz chest buzz cock keep phone vibrator feel shake,147
0,sir send group mail check,32
0,m da intro cover energy trend n pro n con brief description nuclear fusion n oso brief history iter n jet got abt 7 n half page,151
0,none nowhere ikno doesdiscount shitinnit,44
0,dont know jabo abi,30
1,ever notice re driving anyone going slower idiot everyone driving faster maniac,135
0,yet ya sapna aunty manege yday hogidhe chinnu full weak swalpa black agidhane,94
0,good baby,28
0,neft transaction reference number lt gt rs lt decimal gt credited beneficiary account lt gt lt time gt lt gt,164
0,mostly sport type lyk footbl crckt,38
0,head dey swell oh thanks making day,46
0,u make fb list,23
0,height confidence aeronautics professor wer calld amp wer askd 2 sit aeroplane aftr sat wer told dat plane w made student dey hurried plane bt 1 didnt move said if made student,269
0,sary need tim bollox hurt lot tol,65
0,happy new year princess,24
0,ll text carlos let know hang,42
0,nt worry easy ingredient,45
0,love u 2 little pocy bell sorry love u,54
0,ok omw castor,26
0,yar lor keep raining non stop u wan 2 go elsewhere,60
1,xmas offer latest motorola sonyericsson nokia free bluetooth dvd double mins 1000 txt orange call mobileupd8 08000839402 call2optout4qf2,159
0,u mean u almost done done wif sleeping tot u going take nap yup send liao m picking ard 4 smth lor,141
0,7 wonder world 7th 6th ur style 5th ur smile 4th ur personality 3rd ur nature 2nd ur sms 1st ur lovely friendship good morning dear,153
0,tonight yeah d,35
0,eat fo lunch senor,32
0,said right giggle saw u would possibly first person2die nvq think much could,143
0,break time one come n get stuff fr ì,60
1,reply win å£100 weekly professional sport tiger woods play send stop 87239 end service,107
0,m see ca nt see maybe reboot ym seen buzz,96
0,still grinder,30
1,1 polyphonic tone 4 ur mob every week txt pt2 87575 1st tone free get txtin tell ur friend 150ptone 16 reply hl 4info,147
0,love nt decision s feeling could decide love life would much simpler le magical,126
1,hot live fantasies call 08707509020 20p per min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate call,122
0,ki didt see k,41
0,m list buyer,30
0,idea guess ll work hour re supposed leave since usual nobody interest figuring shit last second,157
0,mm entirely sure understood text hey ho weekend,71
0,released vday shirt u put make bottom half naked instead white underwear,112
0,know watching film computer,43
0,b4 thursday,14
0,oh phone phoned disconnected,49
0,id onluy matter getting offcampus,47
1,message free welcome new improved sex dogging club unsubscribe service reply stop msg 150p 18only,134
0,excellent ll see riley s plan,42
0,see half hour,26
1,ve tkts euro2004 cup final å£800 cash collect call 09058099801 b4190604 pobox 7876150ppm,111
0,ew one,23
0,also hi wesley ve,30
0,ah see lingo let know wot earth finished making,108
1,loan purpose å£500 å£75000 homeowners tenants welcome previously refused still help call free 0800 1956669 text back help,164
1,updatenow 12mths half price orange line rental 400mins call mobileupd8 08000839402 call2optoutj5q,110
0,imagine life without see fast u searching nt worry l m always disturb u goodnoon,119
0,hm good morning headache anyone,37
0,yeah probs last night obviously catching speak soon,75
1,free unlimited hardcore porn direct 2 mobile txt porn 69200 get free access 24 hr chrgd 50p per day txt stop 2exit msg free,152
0,might go 2 sch yar e salon v boring,46
0,lt gt min stop somewhere first,51
0,lt gt fast approaching wish u happy new year happy sankranti happy republic day happy valentines day happy shivratri happy ugadi happy fools day happy may day happy independence day happy friendship mother father teachers childrens day amp happy birthday 4 u happy ganesh festival happy dasara happy diwali happy christmas lt gt good mornings afternoons evenings nights rememberi first wishing u s raj,461
0,one joy lifeis waking daywith thought somewheresomeone care enough tosend warm morning greeting,127
0,nt get second half message,44
0,wat time u wan 2 meet later,34
0,thank much selflessness love plenty,72
0,film ill call later,30
0,dare change ring,27
0,bad girl lady,48
0,love ya try budget money better babe gary would freak knew,90
0,part do nt initiate nt understand,52
0,finished lunch already u wake already,47
0,still game,22
0,got tallent wasting,41
0,record one night,37
0,also sir sent email log usc payment portal ill send another message explain thing back home great weekend,173
0,gon na let know co come bak holiday day coming dont4get2text number,95
0,jokin lar depends phone father get lor,69
0,aight lem know s,27
0,get ready lt gt inch pleasure,47
0,raji pls favour pls convey birthday wish nimya pls today birthday,93
0,ok feel like john lennon,32
0,cos darren say ì considering mah ask ì,48
0,bothering trust answer pls,63
0,wishing family merry x ma happy new year advance,75
0,one day crab running sea shore wave came n cleared footprint crab crab asked frnd r u clearing beautiful footprint waves replied fox following ur footprint catch thats cleared frndsship never let u dwn gud nyt,295
0,aight time want come,39
0,slaaaaave must summon time nt wish come anymore,120
0,bill 3 å£3365 thats bad,43
0,let know change next 6hrs even appendix age range however impossible chill let know 6hrs,169
0,hello yeah ve got bath need hair ll come m done yeah,101
0,s weather,32
0,ok much though h friday cant wait dunno wot hell im gon na another 3 week become slob oh wait already done,150
0,die e toot fringe,40
0,lol nt know awesome phone could click delete right want,85
0,ok,2
0,awesome question cute answer someone asked boy how ur life smiled amp answered fine gudnite,135
0,please leave topic sorry telling,49
0,pls send correct name da,32
0,happened yo date,29
1,eastenders tv quiz flower dot compare d violet e tulip f lily txt e f 84025 4 chance 2 win å£100 cash wkent150p16,153
0,webpage available,24
0,woke yeesh late nt fall asleep til lt gt,74
1,unsubscribed service get ton sexy babe hunk straight phone go http gotbabescouk subscription,141
0,dear know lt gt th lt gt th birthday loving gopalettan planning give small gift day like participate welcome please contact admin team detail,242
0,k k tomorrow onwards started ah,40
0,u talking bout early morning s almost noon,66
0,fine remember,25
1,hi babe jordan r u im home abroad lonely text back u wan na chat xxsp visionsmscom text stop stopcost 150p 08712400603,147
0,ok many buy,26
0,sounds good keep posted,27
1,get brand new mobile phone agent mob plus load goody info text mat 87021,121
0,ok april cant wait,23
0,boy best get yo as quick,38
0,ay wana meet sat ì wkg sat,34
0,m wait till 2 bus pick,55
0,apart one told yesterday,46
0,ok lor buy wat,22
0,somebody go andros steal ice,42
0,know didt msg recently,35
0,take u shopping mark distract isaiahd,53
0,mum hope great day hoping text meet well full life great day abiola,112
0,sense foot penis,39
0,okay thought expert,38
0,deep sigh miss really surprised nt gone net cafe yet get nt miss,129
0,ss thinl role like sachinjust standing others hit,67
0,great trip india bring light everyone project everyone lucky see smile bye abiola,147
0,importantly discus u,61
0,k k training process,38
0,ok lor ned 2 go toa payoh 4 2 return smth u wan 2 send wat,82
0,da car park,15
0,wish holding tightly making see important much mean much need life,153
0,asked s anthony dad bf,42
0,wnevr wana fal luv vth book bed fals luv vth yen madodu nav pretsorginta nammanna pretsovru important alwa gud eveb,155
0,todaysunday sunday holiday work,50
0,going take bath ill place key window,52
1,lord rings return king store reply lotr 2 june 4 chance 2 win lotr soundtrack cds stdtxtrate reply stop end txts,140
0,dear take care reaching homelove u lot,54
0,staffsciencenusedusgphyhcmkteachingpc1323,49
0,emigrated something ok maybe 530 bit hopeful,67
0,olol printed forum post guy exact prob fixed gpu replacement hopefully dont ignore,139
0,walked mom right stagwood pas right winterstone left victor hill address lt gt,110
0,yo jp hungry like mofo,37
0,creepy crazy,40
0,ok din get ur msg,25
0,tessy pls favor pls convey birthday wish nimya pls dnt forget today birthday shijas,113
0,pathaya enketa maraikara pa,28
0,even friend priest call,48
0,u lousy run already come back half dead hee,58
0,s said s bad dat e gal know u wat u,66
0,remind hr,26
0,hoping would send message rent due dont enough reserve completely gone loan need hoping could balance lt gt way could get till mid march hope pay back,297
0,hi happy new year dont mean intrude pls let know much tuition paid last semester much semester thanks,148
0,hello hun ru way im good 2 date guy met walkabout far meet soon hows everyone else,149
0,lol gon na last month cashed left lt gt case collecting week cause announced blog,154
1,good luck draw take place 28th feb 06 good luck removal send stop 87239 customer service 08708034412,112
0,short cute good person,36
0,nt decided yet eh,35
0,wat time liao still got,31
0,yes watching footie worried re going blow phil neville,70
0,wait 4 ì inside da car park,33
0,uncle abbey happy new year abiola,35
0,free call pa,23
0,r u saying order slipper co pay returning,76
0,stop knowing well,24
0,good evening roger,41
0,small problem auction punj asking tiwary,48
1,free entry 2 weekly comp chance win ipod txt pod 80182 get entry std txt rate c s apply 08452810073 detail 18,143
0,telling tell one treat hi hi hi,59
0,uncle atlanta wish guy great semester,53
